message_id,agency_name,borrower_id,loan_id,send_timestamp,message_type,message_content,borrower_reply_text,reply_timestamp,opt_out_flag,dpd_at_send,delinquency_bucket_at_send
MSGA100587,Agency A,BOR201807,SL101075,2023-07-06 08:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101295,Agency A,BOR200764,SL101002,2024-02-05 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA100435,Agency A,BOR200266,SL101129,2023-04-22 16:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,45.0,30-59 DPD
MSGA100174,Agency A,BOR200687,SL101948,2023-02-11 05:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,165.0,150-179 DPD
MSGA100965,Agency A,BOR200620,SL100239,2025-01-11 10:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100758,Agency A,BOR200112,SL100132,2023-06-13 16:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101998,Agency A,BOR201557,SL101390,2026-02-22 06:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA101510,Agency A,BOR200443,SL101650,2025-03-05 10:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,105.0,90-119 DPD
MSGA100828,Agency A,BOR201634,SL102324,2026-02-14 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA101938,Agency A,BOR202310,SL100478,2025-07-07 16:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA100150,Agency A,BOR200461,SL100784,2023-07-06 14:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA101546,Agency A,BOR200393,SL100800,2025-06-16 16:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA101045,Agency A,BOR201776,SL101300,2021-11-26 06:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101894,Agency A,BOR201744,SL100785,2023-04-24 10:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,135.0,120-149 DPD
MSGA101405,Agency A,BOR200437,SL100083,2025-05-05 12:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,how much do I owe,2025-05-05 21:50:00,0,15.0,1-29 DPD
MSGA101520,Agency A,BOR201462,SL100864,2023-08-23 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101308,Agency A,BOR200685,SL100347,2023-06-16 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,he stopped answering his phone so im calling on his behalf,2023-06-16 09:01:00,1,75.0,60-89 DPD
MSGA100946,Agency A,BOR202236,SL100953,2021-07-14 12:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100358,Agency A,BOR202235,SL100886,2022-09-25 08:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100223,Agency A,BOR200755,SL101813,2022-09-03 09:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,105.0,90-119 DPD
MSGA100291,Agency A,BOR201461,SL101952,2022-07-23 09:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100544,Agency A,BOR201887,SL100637,2025-11-04 05:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100377,Agency A,BOR200692,SL100479,2025-06-16 12:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA100473,Agency A,BOR200428,SL100660,2025-05-12 10:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,he stopped answering his phone so im calling on his behalf,2025-05-12 18:05:00,1,15.0,1-29 DPD
MSGA101839,Agency A,BOR201305,SL101963,2024-05-06 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100728,Agency A,BOR201832,SL101174,2025-03-20 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,wrong number,2025-03-20 19:20:00,0,15.0,1-29 DPD
MSGA100312,Agency A,BOR200589,SL101434,2025-08-22 12:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",when does interest stop accruing on this loan,2025-08-22 18:17:00,1,75.0,60-89 DPD
MSGA100572,Agency A,BOR201088,SL100659,2022-05-16 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100668,Agency A,BOR201843,SL100618,2023-12-06 09:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100597,Agency A,BOR201618,SL100264,2024-10-16 14:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA101447,Agency A,BOR202007,SL100711,2024-02-12 10:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA100941,Agency A,BOR202292,SL101545,2026-02-25 14:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,135.0,120-149 DPD
MSGA101194,Agency A,BOR200316,SL101343,2026-05-25 13:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA100149,Agency A,BOR201501,SL101272,2022-01-16 12:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101942,Agency A,BOR201116,SL101001,2026-07-25 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101992,Agency A,BOR200304,SL101383,2022-08-21 14:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,105.0,90-119 DPD
MSGA100426,Agency A,BOR200435,SL102361,2025-01-28 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101874,Agency A,BOR200568,SL100391,2023-05-28 09:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA101359,Agency A,BOR201311,SL101511,2026-03-15 08:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,45.0,30-59 DPD
MSGA101029,Agency A,BOR201497,SL101737,2025-11-12 15:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,45.0,30-59 DPD
MSGA101288,Agency A,BOR200395,SL100750,2021-12-19 15:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA100660,Agency A,BOR201915,SL101798,2023-11-20 07:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA102076,Agency A,BOR200479,SL100206,2024-08-14 07:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA100661,Agency A,BOR200632,SL101240,2021-10-04 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100550,Agency A,BOR201087,SL102208,2023-03-22 15:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,75.0,60-89 DPD
MSGA101104,Agency A,BOR201985,SL101059,2024-12-13 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA100937,Agency A,BOR201666,SL101544,2026-01-06 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101955,Agency A,BOR201697,SL101755,2023-04-23 09:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA101749,Agency A,BOR202055,SL100743,2026-08-11 13:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",how much do I owe,2026-08-11 22:30:00,0,105.0,90-119 DPD
MSGA100750,Agency A,BOR201862,SL100412,2023-09-27 10:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA101920,Agency A,BOR200729,SL100318,2026-04-10 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100152,Agency A,BOR200304,SL101383,2023-06-08 07:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,45.0,30-59 DPD
MSGA100501,Agency A,BOR202116,SL100047,2026-07-23 11:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA100219,Agency A,BOR201881,SL102456,2025-06-19 14:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101482,Agency A,BOR201184,SL100804,2022-07-18 08:00:00,General Notice,,,,0,15.0,1-29 DPD
MSGA100879,Agency A,BOR200354,SL100251,2025-11-14 13:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100155,Agency A,BOR200429,SL100998,2025-04-18 07:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,195.0,180+ DPD
MSGA101443,Agency A,BOR201960,SL101806,2025-08-27 13:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA102062,Agency A,BOR200253,SL101204,2025-02-08 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100894,Agency A,BOR200288,SL101214,2023-12-18 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,135.0,120-149 DPD
MSGA101195,Agency A,BOR200314,SL100483,2023-01-22 13:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA100986,Agency A,BOR200525,SL102335,2024-08-13 09:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,wrong number,2024-08-13 12:34:00,0,45.0,30-59 DPD
MSGA100371,Agency A,BOR201028,SL102168,2022-09-17 09:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA101848,Agency A,BOR201491,SL102083,2023-09-23 05:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,135.0,120-149 DPD
MSGA100994,Agency A,BOR200525,SL102335,2024-07-25 10:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100838,Agency A,BOR201354,SL101770,2025-05-19 12:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,he stopped answering his phone so im calling on his behalf,2025-05-19 14:31:00,1,15.0,1-29 DPD
MSGA101318,Agency A,BOR201057,SL100226,2023-01-24 13:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,k,2023-01-24 13:04:00,0,45.0,30-59 DPD
MSGA100444,Agency A,BOR201566,SL101084,2021-02-07 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101515,Agency A,BOR201065,SL100005,2025-08-15 16:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101856,Agency A,BOR201495,SL101387,2026-05-10 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,75.0,60-89 DPD
MSGA101755,Agency A,BOR200287,SL100424,2024-07-08 10:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101259,Agency A,BOR200544,SL101529,2024-03-17 07:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,165.0,150-179 DPD
MSGA101459,Agency A,BOR200435,SL100790,2026-02-23 06:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,my payment stopped going through last month can you check,2026-02-23 10:34:00,1,75.0,60-89 DPD
MSGA100132,Agency A,BOR201190,SL102396,2025-05-17 09:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA101840,Agency A,BOR200363,SL100399,2025-11-05 11:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA101619,Agency A,BOR202007,SL100711,2024-08-21 09:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,165.0,150-179 DPD
MSGA100462,Agency A,BOR201971,SL102254,2026-08-17 05:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",when does interest stop accruing on this loan,2026-08-17 07:44:00,1,45.0,30-59 DPD
MSGA100094,Agency A,BOR201076,SL102399,2025-07-26 16:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101816,Agency A,BOR201113,SL100607,2021-05-07 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101337,Agency A,BOR202038,SL100512,2023-12-14 08:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,75.0,60-89 DPD
MSGA101002,Agency A,BOR201851,SL101484,2024-08-14 08:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100474,Agency A,BOR201450,SL101632,2023-12-22 13:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101857,Agency A,BOR201420,SL101467,2025-07-26 08:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101081,Agency A,BOR200687,SL101948,2023-05-14 14:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,165.0,150-179 DPD
MSGA101795,Agency A,BOR200314,SL100483,2024-10-04 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,195.0,180+ DPD
MSGA101343,Agency A,BOR201357,SL101871,2022-07-14 08:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",wrong number,2022-07-14 13:15:00,0,15.0,1-29 DPD
MSGA101166,Agency A,BOR200464,SL100997,2021-10-04 08:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100170,Agency A,BOR202205,SL100137,2025-02-13 14:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101564,Agency A,BOR201792,SL100339,2021-12-19 05:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100232,Agency A,BOR200675,SL101469,2025-02-15 11:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101478,Agency A,BOR201181,SL101602,2025-11-21 15:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100250,Agency A,BOR201150,SL100010,2024-07-22 16:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100090,Agency A,BOR202007,SL100711,2023-11-03 13:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101953,Agency A,BOR201084,SL102404,2025-08-22 15:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101148,Agency A,BOR202225,SL100358,2023-01-10 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,75.0,60-89 DPD
MSGA101125,Agency A,BOR201502,SL101749,2025-08-24 16:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,75.0,60-89 DPD
MSGA100930,Agency A,BOR201618,SL100264,2021-06-20 08:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100918,Agency A,BOR201065,SL100005,2025-10-22 06:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100823,Agency A,BOR200014,SL102162,2024-07-27 08:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA101707,Agency A,BOR201700,SL100566,2022-06-16 12:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100936,Agency A,BOR201465,SL102142,2024-06-20 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100659,Agency A,BOR202301,SL100694,2024-02-25 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,135.0,120-149 DPD
MSGA100673,Agency A,BOR201277,SL100985,2024-12-22 14:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,"stop it's already paid, why do I keep getting texts",2024-12-22 21:12:00,1,45.0,30-59 DPD
MSGA100610,Agency A,BOR201675,SL101626,2025-02-06 10:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,195.0,180+ DPD
MSGA101323,Agency A,BOR200192,SL102388,2025-12-25 11:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,105.0,90-119 DPD
MSGA100210,Agency A,BOR201624,SL100019,2024-02-18 06:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100329,Agency A,BOR200595,SL100545,2021-09-14 05:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA100961,Agency A,BOR200464,SL100997,2021-11-09 10:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,75.0,60-89 DPD
MSGA101740,Agency A,BOR200299,SL100154,2025-08-13 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,my payment stopped going through last month can you check,2025-08-13 15:19:00,1,15.0,1-29 DPD
MSGA100768,Agency A,BOR200544,SL101529,2025-05-24 13:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,195.0,180+ DPD
MSGA100068,Agency A,BOR201597,SL101530,2023-01-28 10:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100767,Agency A,BOR202198,SL100543,2025-08-27 09:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101133,Agency A,BOR200393,SL100800,2024-05-16 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,how much do I owe,2024-05-16 13:46:00,0,45.0,30-59 DPD
MSGA100754,Agency A,BOR200948,SL101337,2026-06-10 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA100540,Agency A,BOR200128,SL102305,2022-02-16 14:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,135.0,120-149 DPD
MSGA101526,Agency A,BOR202055,SL100743,2024-06-15 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100859,Agency A,BOR201127,SL101670,2024-04-19 08:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA100895,Agency A,BOR201606,SL100420,2023-10-10 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100144,Agency A,BOR200547,SL101391,2024-08-24 09:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,45.0,30-59 DPD
MSGA100576,Agency A,BOR201448,SL101452,2023-10-06 07:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA101455,Agency A,BOR201555,SL100575,2025-05-12 10:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100442,Agency A,BOR200099,SL100124,2024-10-21 07:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA102022,Agency A,BOR200766,SL101060,2023-04-03 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100196,Agency A,BOR200393,SL100800,2024-12-05 09:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA100491,Agency A,BOR200176,SL100777,2025-03-20 07:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA100229,Agency A,BOR201459,SL100484,2026-04-25 15:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101950,Agency A,BOR200047,SL102376,2025-07-07 16:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,wrong number,2025-07-07 18:25:00,0,45.0,30-59 DPD
MSGA100804,Agency A,BOR200638,SL101799,2023-11-27 12:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA100344,Agency A,BOR200615,SL100433,2025-07-12 08:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,75.0,60-89 DPD
